movie_id,movieTitle,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anger-orig,anticipation-orig,disgust-orig,fear-orig,joy-orig,sadness-orig,surprise-orig,trust-orig,anger-per,anticipation-per,disgust-per,fear-per,joy-per,sadness-per,surprise-per,trust-per
426911,Archangel,-0.513853327,-0.399313668,-1.131735533,0.413899847,-1.221689127,-0.936544714,-0.680534016,-0.23122375,0.127061784,-5.0645247,4.5090113,6.5,Jon Jones,Robert Harris & Dick Clement,Daniel Craig & Yekaterina Rednikova & Gabriel Macht,Crime & Drama & Mystery & Thriller,2006,118,242,69,195,157,125,122,258,28.32224239,42.26707537,34.84247094,55.84881558,18.67000639,18.68561105,40.94123368,34.28459426
426931,August Rush,-1.186778188,1.194387042,-1.016354134,-1.621733654,2.714632165,1.325159242,0.24831323,0.00675135,0.124078074,-36.434124,-33.74368,7.5,Kirsten Sheridan,Nick Castle & James V. Hart,Freddie Highmore & Keri Russell & Jonathan Rhys Meyers,Drama & Music,2007,994,3068,762,1245,3635,2114,1488,2843,18.08413175,64.37877138,36.62278789,19.77954083,89.70016277,48.87439949,50.77614172,37.92184923
427152,Dinner for Schmucks,-0.516370695,-0.42668036,0.638327911,-1.084676102,0.186165656,-0.821110693,0.464979026,-1.150874495,0.115028365,-13.00329,-10.501962,5.9,Jay Roach,David Guion & Michael Handelman,Steve Carell & Paul Rudd & Stephanie Szostak,Comedy,2010,981,2007,961,1111,1852,1071,1193,1882,28.28394229,41.887378,62.15427336,29.29563319,44.07447365,20.22640212,53.07026294,20.22848401
427229,Failure to Launch,-1.072875094,1.12405116,-0.599061976,-1.181761872,1.60455765,-0.786662636,0.602221694,0.988735822,0.11156947,-43.934788,-18.40217,5.6,Tom Dey,Tom J. Astle & Matt Ember,Matthew McConaughey & Sarah Jessica Parker & Kathy Bates,Comedy & Romance,2006,634,1859,525,849,1881,846,951,1956,19.81709266,63.40290079,43.06154071,27.57537593,69.66908284,20.68620815,54.52342871,52.93067956
427309,The Great Debaters,-0.692885086,-0.743749373,-1.425232958,-1.509586687,-0.221954186,-0.932739157,-1.406832993,2.197979655,0.1352657,-37.809788,15.898968,7.6,Denzel Washington,Robert Eisele & Robert Eisele,Denzel Washington & Forest Whitaker & Kimberly Elise,Biography & Drama,2007,494,1030,281,532,903,555,481,1517,25.59839154,37.48822477,30.31385152,21.76666659,36.71003004,18.7364069,33.25096633,71.41298356
427312,Grizzly Man,1.813289285,-2.420264175,-0.068849709,1.862965572,-1.414125854,0.113457846,-1.564119096,-1.341491577,0.135426174,44.002445,-6.3724165,7.8,Werner Herzog,Werner Herzog,Timothy Treadwell & Amie Huguenard & Werner Herzog,Documentary & Biography,2005,3466,3133,1596,4774,2513,2697,1791,3728,63.72819174,14.22753007,51.24263316,81.52472913,15.19752288,32.70084282,31.58557478,17.31505765
427327,Hairspray,-0.410317619,2.10869262,-1.02629711,-1.670938951,2.97160221,0.67127873,2.025220022,2.600251706,0.118246997,-44.97206,-30.813076,6.7,Adam Shankman,Leslie Dixon & John Waters,John Travolta & Queen Latifah & Nikki Blonsky,Comedy & Family & Musical & Romance,2007,1512,3888,883,1429,4373,2195,2141,4417,29.89747031,77.06424417,36.46936934,18.90767496,94.33713753,40.14652846,69.59055385,77.56138319
427392,The Invasion,-0.032269029,-1.091332601,0.968062682,0.875548711,-1.096456249,-0.095709689,-0.331835916,-1.04833299,0.123021084,34.54703,4.0581837,5.9,Oliver Hirschbiegel & James McTeigue,David Kajganich & Jack Finney,Nicole Kidman & Daniel Craig & Jeremy Northam,Sci-Fi & Thriller,2007,1484,2429,1389,2394,1779,1662,1404,2510,35.64923179,32.66570406,67.24202937,64.02874567,20.92980944,29.90891489,44.6333518,21.79574714
427470,The Lookout,-0.088725652,-1.428438417,-0.38628796,0.135755816,-0.764019502,0.428241613,0.151215416,0.376553796,0.128918074,14.38034,-9.584752,7.1,Scott Frank,Scott Frank,Joseph Gordon-Levitt & Jeff Daniels & Matthew Goode,Crime & Drama & Thriller,2007,777,1236,498,1056,1036,982,799,1621,34.79028128,27.98855152,46.34461053,50.92039725,26.92856626,36.90251587,49.74804149,43.57397748
427944,Thank You for Smoking,-0.226152138,-1.636229701,-0.297088307,-0.779473856,-0.700281377,-1.393410595,-1.566452186,0.275358456,0.125621345,-19.021957,12.225163,7.6,Jason Reitman,Jason Reitman & Christopher Buckley,Aaron Eckhart & Cameron Bright & Maria Bello,Comedy & Drama,2006,1420,2283,971,1592,2001,1217,1164,3041,32.69942738,25.10556497,47.72094725,34.7034945,28.07870838,12.58745334,31.56087134,42.02728939
427954,The Protector,3.347128673,-0.672314319,-0.518774206,0.827437372,-0.794322767,-0.068762797,0.753515576,-2.204936834,0.127913883,26.961847,5.9545393,7.1,Prachya Pinkaew,Napalee & Piyaros Thongdee,Tony Jaa & Nathan Jones & Petchtai Wongkamlao,Action & Crime & Drama & Thriller,2006,1484,1332,469,1231,1006,870,846,1079,87.06455255,38.47934575,44.30036846,63.17626359,26.38174971,30.26859681,56.12537286,4.118002374
427968,Trust the Man,-1.323816122,0.765209708,-0.368611658,-1.065940211,1.088606724,-0.766905726,-0.556368664,0.832802035,0.114754098,-29.5526,-7.167724,5.7,Bart Freundlich,Bart Freundlich,David Duchovny & Julianne Moore & Billy Crudup,Comedy & Drama & Romance,2006,143,447,140,218,430,212,202,479,15.99918941,58.42417859,46.61735311,29.62761338,60.35884817,20.94991957,42.25593298,50.54735903
